#mip results PROTO15
#layer chip channel mpv empv widthmpv chi2ndf nentries
3 3 56 0 0 0 0 0
3 3 57 93.5638 75.2899 25.5118 0 15
3 3 58 100 62.748 3.06159 0 11
3 3 60 36.4753 69.3365 49.4632 0 110
3 3 61 28.8892 0.978983 1.67048 0 291
3 3 62 15 84.9539 13.0451 0 165
3 3 63 40.2912 3.93446 12.3995 0 132
3 4 0 15.0004 75.1627 6.35666 0 47
3 4 1 40.0499 1.39428 3.93565 0 97
3 4 2 0 0 0 0 0
3 4 3 100 82.7555 72.4209 0 45
3 4 4 40.2086 0.626934 6.29989 0 595
3 4 5 33.3266 3.76281 3.90233 0 80
3 4 6 42.7857 69.0801 99.9974 0 58
3 4 7 15 58.8413 18.128 0 35
3 4 8 15 56.2466 9.24224 0 30
3 4 9 56.4975 1.66671 8.88861 0 193
3 4 10 25.8168 78.7294 37.9368 0 16
3 4 11 41.1971 0.892133 6.81787 0 331
3 4 12 15 53.8351 20.834 0 27
3 4 13 39.1695 1.28612 5.34834 0 96
3 4 14 34.6427 1.42569 2.47403 0 74
3 4 15 47.1916 1.02281 9.90355 0 576
3 4 16 15 82.0602 25.6411 0 33
3 4 17 55.7205 0.790121 8.82507 0 1876
3 4 18 40.1726 1.38278 5.18003 0 177
3 4 19 38.9062 1.14779 2.57649 0 33
3 4 20 54.9426 6.29596 20.547 0 940
3 4 21 0 0 0 0 0
3 4 22 36.8147 1.38327 2.6054 0 41
3 4 23 47.5772 0.727732 8.45372 0 12040
3 4 24 38.0095 1.68893 2.76947 0 49
3 4 25 42.4958 2.90437 11.4834 0 234
3 4 26 44.5401 0.869322 8.06344 0 466
3 4 29 45.3582 0.414975 3.33172 0 2991
3 4 30 50.7866 0.722978 8.74184 0 812
3 4 31 54.8867 1.6604 13.5613 0 502
3 4 33 53.0047 0.957658 11.1692 0 810
3 4 34 55.4623 0.798444 8.95437 0 762
3 4 35 45.4918 0.941235 8.57022 0 676
3 4 36 55.1984 0.929797 11.2046 0 1449
3 4 38 54.7244 0.33634 5.52734 0 9750
3 4 39 55.8644 0.891247 10.8013 0 930
3 4 41 57.7495 1.05823 13.7973 0 1235
3 4 42 55.6755 1.03145 11.2809 0 1081
3 4 43 53.7218 0.836015 9.77605 0 32487
3 4 44 48.8348 0.791337 9.06579 0 766
3 4 45 15 2.84634 100 0 629
3 4 46 45.6946 0.682286 7.81214 0 687
3 4 47 46.7738 0.543832 8.75417 0 1704
3 4 48 51.2589 0.813629 9.65505 0 767
3 4 49 15 84.9533 27.8428 0 57
3 4 50 44.9664 0.853203 8.57448 0 507
3 4 51 48.0051 0.873933 9.17098 0 658
3 4 52 54.5719 0.840872 9.6858 0 1031
3 4 53 46.8255 0.707564 8.76189 0 773
3 4 54 45.1268 0.842217 8.82312 0 601
3 4 55 56.1609 0.947028 11.2822 0 1128
3 4 56 55.5703 0.9435 11.119 0 963
3 4 57 54.2835 0.792634 8.73558 0 1053
3 4 58 42.9753 0.661325 7.36204 0 688
3 4 59 52.3923 0.848609 10.9731 0 1296
3 4 60 53.3502 0.888431 8.26994 0 1040
3 4 61 47.8969 0.683937 8.38362 0 1229
3 4 62 44.6375 0.700744 7.54465 0 561
3 4 63 43.37 0.648073 8.0958 0 741
3 5 0 57.7215 0.753891 8.22969 0 701
3 5 1 63.8603 11.1976 31.0807 0 591
3 5 2 48.0705 0.774044 8.55645 0 698
3 5 3 43.9766 0.193498 7.42618 0 116975
3 5 4 54.0083 0.892157 10.1315 0 772
3 5 5 55.6824 0.837198 9.01302 0 638
3 5 6 64.0032 1.03284 10.1481 0 1002
3 5 7 61.2861 1.54413 13.007 0 615
3 5 8 48.4858 0.887556 9.50127 0 698
3 5 9 58.3275 0.914904 9.77937 0 640
3 5 10 60.2945 0.922866 9.95709 0 1038
3 5 11 58.0793 0.952896 10.313 0 703
3 5 13 62.1564 0.833097 8.8187 0 1117
3 5 14 52.6011 1.00161 9.93039 0 546
3 5 15 61.5222 0.98968 10.3261 0 1231
3 5 16 60.7087 0.832656 16.655 0 3420
3 5 17 60.048 0.8728 10.2038 0 807
3 5 18 57.3838 0.952084 10.1653 0 674
3 5 19 53.7497 0.865401 9.55516 0 770
3 5 20 53.2424 0.920877 8.82912 0 614
3 5 21 47.0314 0.84486 9.20592 0 667
3 5 22 63.3574 0.744755 7.95573 0 685
3 5 23 56.2082 0.908305 9.66804 0 4689
3 5 24 60.8158 0.791817 9.2089 0 1156
3 5 25 45.221 1.02348 5.18499 0 179
3 5 26 55.409 0.783944 9.49695 0 1272
3 5 27 60.4491 0.824811 9.45928 0 838
3 5 28 59.5559 0.909676 10.0289 0 1547
3 5 29 56.1971 0.9403 9.89314 0 639
3 5 30 63.0377 1.07057 11.8892 0 1328
3 5 31 42.9085 1.84433 5.40414 0 143
3 5 32 47.8422 0.797378 10.3046 0 1214
3 5 33 57.8193 1.12083 12.1442 0 684
3 5 34 58.2591 0.749652 8.04109 0 671
3 5 35 43.8174 1.01915 2.88099 0 67
3 5 36 15 1.35096 1 0 103
3 5 38 0 0 0 0 0
3 5 39 0 0 0 0 0
3 5 41 59.8874 2.65948 41.9028 0 44
3 5 42 15 2.43958 5.59461 0 2856
3 5 44 36.7767 30.5174 28.8905 0 30
3 5 45 39.8822 3.3682 3.17383 0 93
3 5 46 64.2 20.0168 32.8567 0 57
3 5 48 44.1693 1.85378 1.29772 0 77
3 5 49 55.494 1.51417 9.38912 0 303
3 5 50 40.4261 67.3303 46.5675 0 20
3 5 51 0 0 0 0 0
3 5 52 63.9644 1.37721 4.02991 0 765
3 5 53 0 0 0 0 0
3 5 54 50.1656 12.5199 16.6627 0 67
3 5 55 100 52.253 8.61739 0 20
3 5 56 0 0 0 0 0
3 5 57 0 0 0 0 0
3 5 58 51.5639 3.64715 6.28512 0 34
3 5 59 41.9318 1.86767 5.80394 0 91
3 5 60 0 0 0 0 0
3 5 61 0 0 0 0 0
3 5 62 93.6115 12.5626 10.7358 0 17
3 5 63 0 0 0 0 0
3 6 0 100 83.0362 3.57713 0 17
3 6 1 100 46.9326 9.39317 0 14
3 6 2 0 0 0 0 0
3 6 3 15 84.9668 20.489 0 40
3 6 4 15 60.433 3.56928 0 76
3 6 5 39.6876 72.6562 96.7589 0 650
3 6 6 15 60.2403 91.6815 0 45
3 6 7 63.8802 1.1274 4.75405 0 549
3 6 8 99.9995 79.4227 8.6019 0 14
3 6 9 50.5696 13.6157 7.53547 0 38
3 6 10 37.9545 53.9412 37.1058 0 18
3 6 12 0 0 0 0 0
3 6 14 62.0546 14.2361 10.6598 0 24
3 6 16 85.2061 64.8184 1 0 20
3 6 17 100 83.0658 5.00097 0 66
3 6 18 58.4506 0.594822 3.67309 0 555
3 6 21 51.4191 5.40224 6.28041 0 340
3 6 22 57.4855 53.5361 41.8871 0 106
3 6 23 21.5545 2.42493 4.64711 0 1666
3 6 24 60.3579 32.3197 35.464 0 332
3 6 26 15 63.0416 10.0215 0 84
3 6 27 15 60.4628 32.7999 0 941
3 6 29 54.5671 9.81263 16.0595 0 215
3 6 30 15 49.742 36.4 0 175
3 6 31 15 59.7341 100 0 56
3 6 33 52.2702 0.191349 6.29628 0 110885
3 6 34 72.1873 26.4044 29.0151 0 65
3 6 35 15.1857 75.0635 1.42233 0 13
3 6 36 77.4778 48.8431 81.6443 0 106
3 6 39 15 60.4325 62.4067 0 47
3 6 42 0 0 0 0 0
3 6 43 46.6451 3.08914 4.76409 0 58
3 6 45 45.8252 1.55777 6.19237 0 157
3 6 46 33.2581 0.934679 3.42806 0 135
3 6 47 15 59.3295 16.4596 0 20
3 6 48 15 14.9131 8.93065 0 3004
3 6 50 68.901 0.15226 2.99396 0 40075
3 6 51 50.5499 2.38411 9.32107 0 305
3 6 52 22.49 13.8134 14.5387 0 118
3 6 54 99.8655 47.0017 85.8119 0 32
3 6 55 99.9962 59.726 2.62332 0 69
3 6 56 15 60.3622 99.9941 0 11
3 6 57 27.9237 78.1017 5.27527 0 176
3 6 58 28.8999 0.897455 1 0 98
3 6 59 30.7702 0.535045 2.8249 0 157
3 6 62 34.435 0.124715 1 0 1777
3 6 63 37.6326 11.9441 11.9967 0 107
3 7 0 64.4132 1.09756 10.2178 0 492
3 7 1 69.65 2.18542 14.9167 0 716
3 7 2 68.6881 4.47822 14.1747 0 437
3 7 4 65.5043 0.535687 2.62977 0 1233
3 7 5 15.1041 61.9456 40.2811 0 142
3 7 6 15 57.456 99.9997 0 39
3 7 7 95.2539 14.0757 10.7499 0 14
3 7 8 64.9587 0.949264 10.2969 0 938
3 7 9 61.7939 1.98515 11.3417 0 651
3 7 11 63.694 1.04015 9.82945 0 563
3 7 12 51.0556 1.2611 21.8503 0 7113
3 7 14 63.1594 1.09519 9.69869 0 461
3 7 15 39.7211 2.456 10.8398 0 10927
3 7 16 0 0 0 0 0
3 7 17 71.9716 1.30348 11.9898 0 726
3 7 19 0 0 0 0 0
3 7 20 68.883 1.25135 11.2045 0 907
3 7 21 56.6009 12.0744 18.2177 0 111
3 7 24 62.3233 1.12496 10.4268 0 543
3 7 26 62.4735 1.07455 9.73338 0 457
3 7 29 62.634 0.963989 8.71841 0 465
3 7 30 65.6875 1.21517 12.0479 0 1090
3 7 33 61.0391 1.29436 9.73928 0 408
3 7 34 64.1573 0.909234 8.99744 0 529
3 7 36 64.7602 1.18865 10.5302 0 442
3 7 38 82.6709 0.776894 10.1668 0 4482
3 7 39 65.7921 1.00043 10.2034 0 712
3 7 42 77.7078 0.146228 4.41732 0 55590
3 7 44 61.0202 0.336518 6.95891 0 2169
3 7 45 48.2229 57.9146 65.898 0 42
3 7 46 63.583 1.16203 10.6376 0 476
3 7 47 40.1738 0.400875 9.65479 0 3880
3 7 48 65.7689 1.22525 11.3144 0 504
3 7 50 64.1129 1.18771 12.0656 0 899
3 7 51 66.7418 0.954509 10.1071 0 781
3 7 52 66.7998 0.967072 9.15261 0 509
3 7 53 70.9879 4.48218 2.2917 0 318
3 7 54 61.2839 1.19543 10.8656 0 525
3 7 55 60.9852 1.05227 10.8804 0 823
3 7 56 62.3604 1.05577 10.1621 0 527
3 7 57 70.5257 1.39913 13.7542 0 777
3 7 58 62.4753 1.20908 11.9348 0 1007
3 7 59 65.5929 1.11846 11.2364 0 761
3 7 60 65.8488 1.19535 11.843 0 849
3 7 61 100 0.911136 100 0 759
3 7 62 62.8402 1.15709 9.73102 0 860
3 7 63 64.7307 1.3306 11.9821 0 639
3 8 0 63.5135 0.245098 1 0 920
3 8 1 44.0619 4.41429 7.73069 0 21
3 8 2 0 0 0 0 0
3 8 3 0 0 0 0 0
3 8 4 44.4545 0.98588 6.03943 0 348
3 8 5 77.7664 1.54069 2.14985 0 1724
3 8 6 0 0 0 0 0
3 8 7 98.0805 51.3988 1.15829 0 12
3 8 8 75.059 0.241376 2.33046 0 2507
3 8 9 0 0 0 0 0
3 8 10 51.7924 16.6886 11.8393 0 54
3 8 11 45.6614 1.05662 7.16519 0 706
3 8 12 15 70.0192 33.8501 0 26
3 8 13 76.6471 0.7205 1.74617 0 2021
3 8 14 48.1739 0.937991 6.39684 0 374
3 8 15 38.5031 1.23566 3.13033 0 75
3 8 16 0 0 0 0 0
3 8 17 44.4796 0.774462 3.8702 0 393
3 8 18 60.8336 0.921263 1 0 380
3 8 19 81.2139 69.6799 97.5892 0 11
3 8 20 42.834 0.659863 3.17685 0 162
3 8 21 15.001 42.6538 86.2783 0 25
3 8 24 40.3161 1.89934 4.21773 0 42
3 8 25 0 0 0 0 0
3 8 26 55.1568 0.731058 15.8619 0 8522
3 8 27 43.9759 1.03874 5.24185 0 197
3 8 28 40.4944 1.01259 4.20188 0 87
3 8 29 49.572 0.596166 8.00572 0 1099
3 8 30 56.6976 0.991274 7.63548 0 538
3 8 31 15 56.4496 21.9449 0 18
3 8 32 44.3791 1.17701 2.76926 0 84
3 8 33 66.4376 0.609913 6.86193 0 4921
3 8 34 54.368 0.753632 11.019 0 1429
3 8 35 99.9991 52.1541 6.38465 0 19
3 8 36 48.9439 0.972884 8.43561 0 520
3 8 38 100 0.147324 30.6301 0 5076
3 8 39 50.1669 0.834771 8.58511 0 783
3 8 40 53.6819 0.986111 11.4223 0 904
3 8 41 43.5952 0.888998 5.14615 0 398
3 8 42 50.8587 0.637433 9.10893 0 1144
3 8 45 49.8084 0.737912 9.24557 0 844
3 8 46 57.4353 0.474783 9.41598 0 4263
3 8 47 58.8729 2.02848 14.5054 0 650
3 8 48 50.4641 0.990398 9.62048 0 621
3 8 51 48.0252 0.798558 8.00544 0 731
3 8 52 48.494 0.698253 8.43712 0 866
3 8 54 48.1144 0.663186 8.20671 0 888
3 8 55 19.7945 0.99248 78.5511 0 3864
3 8 56 48.526 0.726615 7.89987 0 759
3 8 57 48.1671 0.786138 8.51549 0 792
3 8 59 56.1748 0.478731 7.10347 0 4259
3 8 60 50.6558 0.888133 9.0537 0 737
3 8 61 58.4706 0.573344 5.52439 0 4532
3 8 62 48.027 0.753404 8.77457 0 1674
3 8 63 51.0324 0.721879 9.44485 0 1102
3 9 1 72.0047 0.21351 1 0 587
3 9 2 72.6553 0.0346412 1 0 27815
3 9 3 72.8684 2.64482 10.7418 0 346
3 9 4 66.6369 0.0364329 1 0 29098
3 9 5 31.6542 0.0245508 1 0 18775
3 9 6 71.1095 0.0387483 1 0 31139
3 9 7 70.1868 0.306178 2.33906 0 652
3 9 8 30.6938 0.0815382 1 0 3297
3 9 9 31.4928 0.064651 1 0 2210
3 9 10 49.3999 1.47598 20.1791 0 3117
3 9 11 15 9.20651 22.9259 0 578
3 9 12 27.222 0.124394 1 0 1572
3 9 13 29.3681 0.153466 1.3419 0 1510
3 9 14 30.5937 0.0797579 1 0 3784
3 9 15 26.768 0.412619 1 0 330
3 9 16 29.0152 0.88697 9.42795 0 1106
3 9 17 68.8771 1.663 8.7587 0 637
3 9 18 23.6632 0.768568 1.41954 0 287
3 9 19 53.5268 1.2611 21.2369 0 3938
3 9 20 34.918 2.78483 16.8475 0 1341
3 9 21 22.1442 4.36628 18.5639 0 1998
3 9 22 43.8017 2.65958 17.7355 0 1525
3 9 23 63.9908 0.954852 11.3011 0 3906
3 9 24 22.3075 4.55051 15.6731 0 992
3 9 25 15.1128 82.4848 40.4938 0 689
3 9 26 29.86 0.087194 1 0 2946
3 9 27 15 53.9372 7.59992 0 166
3 9 29 71.941 0.274931 1 0 182
3 9 31 15 54.5026 100 0 30
3 9 32 15 16.516 32.5609 0 133
3 9 33 0 0 0 0 0
3 9 34 34.2508 1.37037 5.02792 0 142
3 9 35 0 0 0 0 0
3 9 36 15.0105 60.5759 85.0743 0 22
3 9 38 56.1609 64.287 92.8277 0 26
3 9 39 0 0 0 0 0
3 9 40 99.9844 82.667 9.30648 0 61
3 9 48 100 0.104245 10.1248 0 858
3 9 49 15 3.81524 14.301 0 413
3 9 51 15 72.4938 20.6256 0 126
3 9 52 64.9585 0.642593 15.116 0 7914
3 9 53 0 0 15 0 41
3 9 54 94.536 14.0346 10.6098 0 51
3 9 55 15 3.1564 23.9204 0 1168
3 9 56 0 0 0 0 0
3 9 57 15 74.9975 19.712 0 19
3 9 58 26.1883 0.166269 1 0 1254
3 9 59 59.6121 1.56571 19.7015 0 2423
3 9 60 68.6419 49.9343 96.76 0 72
3 9 61 25.6114 0.175835 1 0 859
3 9 62 86.8404 1.19014 13.2588 0 2207
3 9 63 25.8609 0.164731 1.37927 0 1286
3 10 0 0 0 0 0 0
3 10 1 15.0002 60.5026 99.9988 0 21
3 10 2 56.0898 1.70594 2.76059 0 24
3 10 5 15 53.977 26.726 0 532
3 10 6 100 7.3828 51.9387 0 1564
3 10 7 40.5663 2.6641 5.85438 0 38
3 10 8 45.1721 0.49563 1.19117 0 1295
3 10 10 44.0314 1.12758 4.95782 0 115
3 10 11 55.6116 1.09882 8.21787 0 428
3 10 12 46.7882 0.977136 5.49563 0 215
3 10 13 45.4942 0.776126 4.91364 0 194
3 10 14 0 0 15 0 16
3 10 15 44.6852 1.61966 5.65816 0 177
3 10 16 20.1818 76.6449 11.6394 0 165
3 10 17 47.7365 0.524699 1 0 1021
3 10 18 45.2699 0.830417 5.43766 0 248
3 10 19 22.4353 43.0059 4.06626 0 31
3 10 20 44.1936 0.94762 6.90773 0 344
3 10 21 46.2521 0.736605 4.53262 0 202
3 10 22 42.9325 1.26568 5.24621 0 105
3 10 24 54.2584 13.9275 19.1583 0 25
3 10 25 15.0012 82.7611 7.20037 0 38
3 10 26 69.2069 0.296014 1 0 1293
3 10 27 44.3382 1.12624 6.39891 0 208
3 10 28 46.3583 1.10554 6.37842 0 224
3 10 29 47.424 1.2513 8.79306 0 293
3 10 30 43.7663 0.98695 5.5138 0 164
3 10 31 42.7543 1.45016 2.49859 0 61
3 10 32 43.0904 1.02391 6.13031 0 187
3 10 33 26.749 0.945499 4.05199 0 88
3 10 34 44.9812 0.829579 6.29592 0 351
3 10 35 38.8638 1.44542 3.19094 0 38
3 10 36 32.9248 1.02444 5.16003 0 148
3 10 38 47.2957 2.32728 5.13419 0 152
3 10 39 44.9347 1.18778 4.52784 0 90
3 10 40 49.5991 0.883631 4.22007 0 178
3 10 41 44.3079 1.92949 7.76899 0 154
3 10 42 48.2614 0.949333 7.73135 0 444
3 10 44 42.8706 1.08766 5.32839 0 141
3 10 45 41.3728 1.35166 5.6239 0 96
3 10 47 100 1.54189 38.193 0 717
3 10 48 41.9196 0.8951 4.72749 0 134
3 10 50 41.4775 7.06539 1.14424 0 192
3 10 51 59.6701 0.672523 5.32676 0 4256
3 10 53 62.2159 2.02016 4.68247 0 418
3 10 54 71.4302 0.875931 1.36957 0 617
3 10 56 41.4496 0.926583 5.30244 0 159
3 10 57 57.3088 1.07952 6.50942 0 2779
3 10 58 43.4404 1.11597 5.58649 0 181
3 10 60 53.4756 0.406544 1 0 497
3 10 61 61.6525 0.828601 5.54569 0 3488
3 10 62 60.976 1.07486 5.35591 0 2356
3 11 0 56.9381 0.74667 6.53881 0 1876
3 11 1 69.8272 0.824547 8.00884 0 1063
3 11 2 61.0717 2.33681 3.16838 0 330
3 11 3 44.6324 1.11585 6.30371 0 193
3 11 5 45.2204 0.812314 9.78784 0 769
3 11 6 48.5129 0.942565 6.13651 0 284
3 11 9 89.9838 54.036 76.9847 0 29
3 11 10 15.0027 0.0106156 99.9322 0 268
3 11 12 59.9371 0.296106 3.04942 0 18788
3 11 13 45.0894 0.737393 4.59817 0 253
3 11 14 57.658 0.678413 7.6019 0 1644
3 11 16 47.2437 1.0665 6.02631 0 210
3 11 17 55.1313 0.548981 5.7679 0 2144
3 11 20 45.1912 0.241597 1 0 28369
3 11 21 43.6419 1.15016 6.38358 0 187
3 11 22 50.7648 1.27886 9.21564 0 412
3 11 23 48.4684 0.888249 11.6832 0 1080
3 11 25 25.7889 2.25381 1 0 58
3 11 26 50.6048 0.330083 4.43527 0 4329
3 11 27 45.2302 1.08513 5.88125 0 291
3 11 28 0 0 0 0 0
3 11 30 39.5552 0.908948 5.03319 0 293
3 11 32 38.8259 1.18568 3.43925 0 116
3 11 33 33.7914 1.74338 14.434 0 2867
3 11 34 53.605 0.692491 8.42542 0 1051
3 11 35 35.5579 20.7251 23.1521 0 29
3 11 36 51.4248 1.42623 5.60612 0 735
3 11 38 36.811 4.8648 1.31351 0 131
3 11 40 61.35 0.188945 1 0 5066
3 11 41 32.9396 5.13591 1 0 22
3 11 42 52.7408 0.801061 8.91522 0 3144
3 11 43 43.4366 1.03831 5.70827 0 168
3 11 45 43.4815 52.3245 1 0 17
3 11 46 45.3587 1.01933 6.03597 0 194
3 11 47 55.8026 18.1436 17.2804 0 25
3 11 48 100 43.0111 6.99686 0 29
3 11 49 15.0268 61.246 28.8258 0 31
3 11 50 0 0 0 0 0
3 11 51 62.0835 14.3026 8.14213 0 50
3 11 52 64.375 0.474395 1 0 155
3 11 53 0 0 0 0 0
3 11 54 100 64.8891 4.99158 0 19
3 11 55 99.9484 72.5562 16.5124 0 40
3 11 56 28.3878 45.7054 61.8155 0 44
3 11 57 0 0 0 0 0
3 11 58 0 0 0 0 0
3 11 59 52.1372 1.20923 6.72133 0 202
3 11 60 0 0 0 0 0
3 11 61 47.2554 13.3544 8.16631 0 85
3 11 62 15.0015 55.2829 32.5656 0 12
3 11 63 24.9292 20.2594 1.00004 0 52
3 12 0 49.7671 0.536686 7.15967 0 1643
3 12 1 0 0 0 0 0
3 12 2 54.2979 4.11783 2.57749 0 13
3 12 3 29.0969 0.93725 1.97856 0 31
3 12 4 64.8558 0.524723 1.31911 0 1038
3 12 5 15.0641 59.2444 12.8878 0 29
3 12 6 42.1599 1.76385 2.92445 0 92
3 12 7 99.3954 57.3191 2.06672 0 54
3 12 8 100 42.6087 2.88144 0 36
3 12 9 44.7207 1.16284 1.51901 0 47
3 12 10 92.3328 12.7881 10.5116 0 16
3 12 11 51.9508 1.03209 1 0 330
3 12 12 99.9998 76.6785 5.88263 0 26
3 12 13 35.7248 1.07074 5.07934 0 138
3 12 14 98.9287 0.000469091 4.46878 0 15
3 12 15 39.8958 0.250554 1.15948 0 4629
3 12 16 44.0537 14.5058 17.0495 0 21
3 12 17 41.6872 0.976952 4.15167 0 103
3 12 18 42.9562 1.27288 4.73387 0 153
3 12 19 59.0366 0.353636 7.64442 0 2890
3 12 20 42.7835 0.892035 4.40807 0 212
3 12 21 15.0475 64.8338 73.1424 0 35
3 12 22 39.1644 4.39274 2.21085 0 49
3 12 23 45.3439 0.73903 5.11071 0 328
3 12 24 15 84.8695 12.8704 0 27
3 12 25 51.114 0.236963 3.56665 0 1794
3 12 26 43.7954 0.912698 2.48947 0 110
3 12 27 45.9321 0.869508 4.71138 0 189
3 12 28 63.3739 0.211787 1.28177 0 1702
3 12 30 43.5096 0.78048 5.31594 0 236
3 12 31 64.5672 0.739568 11.2453 0 1625
3 12 32 39.5567 1.25351 4.13754 0 160
3 12 33 49.136 0.910565 5.38636 0 185
3 12 34 43.1895 0.978933 6.07991 0 291
3 12 35 41.5106 1.55413 3.16642 0 26
3 12 36 38.6444 0.766174 5.28776 0 269
3 12 37 44.4247 66.193 1 0 30
3 12 38 23.4129 61.8402 4.97768 0 57
3 12 39 42.8825 0.899621 5.4358 0 183
3 12 41 62.5115 0.837785 1 0 474
3 12 42 40.7425 0.848027 6.96534 0 534
3 12 44 57.4033 1.11957 3.29338 0 4100
3 12 45 50.1728 0.99433 8.08968 0 1079
3 12 46 53.3765 1.06863 7.1991 0 262
3 12 47 15 8.28915 100 0 127
3 12 48 53.8983 0.219339 3.47459 0 37303
3 12 50 49.3478 0.996676 1 0 442
3 12 53 15 7.78621 100 0 216
3 12 54 43.5537 0.900169 6.09212 0 278
3 12 56 40.2428 1.0043 5.3459 0 146
3 12 57 51.6986 0.933914 6.22904 0 231
3 12 58 42.1714 0.867627 3.20483 0 246
3 12 60 43.6901 2.26984 2.08172 0 296
3 12 63 45.3634 0.875945 5.97209 0 320
3 13 0 51.544 1.19177 7.28896 0 1381
3 13 1 48.7264 0.899139 7.00118 0 804
3 13 2 58.1494 0.428013 3.15396 0 10422
3 13 4 46.5254 0.920939 6.6157 0 341
3 13 5 56.1785 2.08625 18.0947 0 625
3 13 6 46.0513 1.22349 7.05009 0 176
3 13 7 45.9736 0.736599 5.25304 0 245
3 13 9 48.7677 1.00816 7.31471 0 372
3 13 10 48.7392 0.988497 7.19007 0 342
3 13 11 45.1161 0.910641 6.09028 0 237
3 13 14 49.8507 1.16131 7.66242 0 1424
3 13 19 47.4282 1.23913 8.986 0 331
3 13 20 45.4652 0.878634 7.73344 0 422
3 13 21 44.8749 1.14259 6.83353 0 255
3 13 23 48.7412 1.07403 6.86497 0 209
3 13 24 47.9771 1.34518 8.21888 0 1618
3 13 25 46.5326 0.902908 6.59622 0 315
3 13 26 51.9446 0.957753 9.64722 0 1237
3 13 29 21.9671 9.07418 11.9035 0 873
3 13 30 49.3525 1.00446 9.3337 0 667
3 13 31 15 8.14232 100 0 190
3 13 32 46.0664 1.08992 9.04898 0 488
3 13 34 46.2233 1.01571 10.5689 0 813
3 13 35 83.5757 1.3563 4.18144 0 109
3 13 38 34.9387 68.1835 20.5018 0 28
3 13 39 0 0 0 0 0
3 13 40 53.5987 0.898119 6.74326 0 317
3 13 41 35.2897 1.18264 2.5182 0 796
3 13 42 40.3555 0.930926 4.0914 0 105
3 13 43 45.9734 1.00353 3.30163 0 550
3 13 44 40.2007 21.244 21.1148 0 52
3 13 46 46.9563 1.45787 5.99142 0 159
3 13 47 100 72.3227 10.2949 0 21
3 13 48 45.1022 1.45876 7.10984 0 157
3 13 49 59.8593 0.183297 5.60659 0 6161
3 13 50 41.2337 1.15075 2.52801 0 31
3 13 51 0 0 0 0 0
3 13 52 59.924 2.20615 13.4023 0 296
3 13 53 99.6178 83.0881 10.0496 0 15
3 13 54 42.1157 4.43537 4.86001 0 41
3 13 55 0 0 0 0 0
3 13 57 0 0 0 0 0
3 13 58 100 53.3028 6.73281 0 15
3 13 59 45.6532 7.44537 9.11406 0 24
3 13 60 0 0 0 0 0
3 13 61 0 0 0 0 0
3 13 62 0 0 0 0 0
3 13 63 0 0 0 0 0
3 14 0 52.4779 0.735497 1 0 159
3 14 1 44.4642 5.0553 10.8971 0 120
3 14 2 47.9892 2.74132 1.28659 0 37
3 14 3 53.7107 0.38827 3.74043 0 11679
3 14 4 46.5038 1.47474 4.52986 0 238
3 14 6 41.1678 2.79798 5.24052 0 42
3 14 7 100 71.1416 8.45495 0 24
3 14 8 48.9968 1.4068 7.93757 0 282
3 14 9 100 82.4147 5.38137 0 68
3 14 10 30.7643 6.91667 4.48992 0 43
3 14 11 44.4501 1.16959 7.43699 0 347
3 14 12 40.1658 0.943121 2.25181 0 76
3 14 13 46.4638 1.40668 3.21723 0 72
3 14 14 58.908 0.556253 5.36432 0 4674
3 14 15 44.0017 1.59754 5.33416 0 90
3 14 16 24.6224 46.2393 28.6444 0 616930
3 14 17 48.105 2.63672 15.6755 0 324
3 14 18 41.6201 0.904328 3.94836 0 196
3 14 19 43.8797 1.31692 1.64838 0 45
3 14 20 15 60.4182 14.5438 0 41
3 14 21 47.4927 11.9086 24.6241 0 188
3 14 22 41.7898 1.65275 1.97609 0 54
3 14 23 51.2379 0.997532 3.95961 0 185
3 14 24 56.1178 1.47934 17.5166 0 2298
3 14 25 53.0207 0.753325 1 0 265
3 14 26 59.8614 0.650693 5.37652 0 3236
3 14 27 46.2867 1.87721 5.30522 0 240
3 14 28 44.934 1.38349 6.46471 0 212
3 14 29 50.054 0.820437 8.24418 0 721
3 14 30 45.7861 1.30984 8.2237 0 217
3 14 31 46.9094 1.52441 2.11138 0 217
3 14 32 48.3087 0.880893 7.73899 0 391
3 14 33 45.007 1.04528 6.68394 0 235
3 14 34 50.8184 0.907705 7.64221 0 414
3 14 35 38.7449 0.919127 2.71267 0 161
3 14 36 55.8304 0.443732 4.88694 0 8003
3 14 38 45.377 0.996488 4.53175 0 233
3 14 39 47.0729 1.19382 8.28859 0 378
3 14 41 42.6867 0.892783 5.15572 0 212
3 14 42 53.0788 0.768557 8.07598 0 605
3 14 44 47.0383 0.954642 7.6363 0 427
3 14 45 45.9134 1.041 7.18589 0 365
3 14 46 51.6367 0.952447 9.82695 0 669
3 14 47 43.9908 1.01155 6.05078 0 231
3 14 48 50.8879 1.17911 10.4612 0 476
3 14 50 48.6773 0.940029 8.06876 0 404
3 14 51 53.1599 0.83752 9.72646 0 795
3 14 53 56.6117 0.493996 5.16082 0 6273
3 14 54 38.6762 1.14866 8.20557 0 348
3 14 55 56.5082 0.586566 4.31694 0 6559
3 14 56 55.5448 0.547026 1 0 754
3 14 57 81.5807 0.381457 8.77667 0 3285
3 14 58 55.6757 0.245321 1 0 931
